centroid-0,centroid-1,axis_major_length,axis_minor_length,area,perimeter,circularity,maskNumber,skewness,Intensity,ImageOrigin,centroid_row_px,centroid_col_px,centroid_x_m,centroid_y_m,major_m,minor_m,area_m2,diameter_m,ParticleID
617.032403240324,672.03600360036,38.538510689923775,36.7335312051692,1111.0,121.98275605729688,0.9382682919950583,8,1.0491371078558485,0.9199024685805023,Caleb August27_y_0.00534605810575_x_-0.005077146381,617.032403240324,672.03600360036,3.500187518751875e-05,3.213710433543354e-05,2.00721409843353e-06,1.913204750269229e-06,3.013780381944444e-12,1.9596457710337335e-06,48
411.30763019781995,233.8352846184901,57.35662530395226,55.018266653923305,2477.0,185.09545442950497,0.9085406506543291,12,1.0425014961801276,0.8640607557540705,Caleb August27_y_0.00534605810575_x_-0.005077146381,411.30763019781995,233.8352846184901,1.2178921073879691e-05,2.1422272406136455e-05,2.9873242345808467e-06,2.865534721558505e-06,6.719292534722221e-12,2.9257958436542697e-06,49
1108.9563827357845,690.6051609956611,78.54754543341876,71.12237186333608,4379.0,246.20815280171308,0.9077786190474945,13,1.1043999711419972,0.6280405364565976,Caleb August27_y_0.00534605810575_x_-0.005077146381,1108.9563827357845,690.6051609956611,3.596901880185734e-05,5.775814493415544e-05,4.0910179913238936e-06,3.7042902012154206e-06,1.1878797743055553e-11,3.89285471835992e-06,50
102.13397999393756,559.906335253107,65.64396592616642,64.13853006879845,3299.0,213.23759005323592,0.9117266475092008,15,1.0234716301691535,0.7602669705042583,Caleb August27_y_0.00534605810575_x_-0.005077146381,102.13397999393756,559.906335253107,2.9161788294432654e-05,5.319478124684248e-06,3.4189565586545e-06,3.340548441083252e-06,8.949110243055554e-12,3.3795251148859137e-06,51
675.3300630693764,298.6577902359262,77.65222057806596,70.36493514950519,4281.0,243.6223663640862,0.9064018375027998,17,1.103564160374445,0.7577868886578426,Caleb August27_y_0.00534605810575_x_-0.005077146381,675.3300630693764,298.6577902359262,1.5555093241454487e-05,3.517344078486335e-05,4.044386488440935e-06,3.6648403723700615e-06,1.1612955729166666e-11,3.8499390754018855e-06,52
54.88998763906057,407.7441285537701,33.52763628283034,30.751869084957864,809.0,103.49747468305833,0.9490713845471962,18,1.0902633654625642,0.9623552362674531,Caleb August27_y_0.00534605810575_x_-0.005077146381,54.88998763906057,407.7441285537701,2.1236673362175522e-05,2.8588535228677383e-06,1.7462310563974136e-06,1.6016598481748885e-06,2.1945529513888886e-12,1.6723839776402297e-06,53
230.63829787234042,852.4089834515366,24.578188925613027,21.927320799696375,423.0,75.11269837220809,0.9421574864606189,22,1.1208933891254675,0.939397778860825,Caleb August27_y_0.00534605810575_x_-0.005077146381,230.63829787234042,852.4089834515366,4.4396301221434196e-05,1.201241134751773e-05,1.280114006542345e-06,1.1420479583175193e-06,1.1474609374999998e-12,1.2091119003571772e-06,54
666.7334851936218,147.15489749430523,25.937474094589398,21.631527069361997,439.0,76.76955262170047,0.9360442176213699,27,1.1990588556887491,0.9555628124536735,Caleb August27_y_0.00534605810575_x_-0.005077146381,666.7334851936218,147.15489749430523,7.664317577828396e-06,3.472570235383447e-05,1.3509101090931975e-06,1.126642034862604e-06,1.1908637152777777e-12,1.233690445057115e-06,55
345.59580052493436,1008.8320209973754,23.354048006995367,20.811252652081482,381.0,71.11269837220809,0.9467613563732611,28,1.1221836761786448,0.9518539261980745,Caleb August27_y_0.00534605810575_x_-0.005077146381,345.59580052493436,1008.8320209973754,5.254333442694663e-05,1.799978127734033e-05,1.2163566670310086e-06,1.0839194089625771e-06,1.033528645833333e-12,1.1482302032327581e-06,56
1143.889256198347,1885.0842975206613,30.131693456430792,25.710708795165143,605.0,91.01219330881975,0.9178380914462385,30,1.1719511000839078,0.9470310265561052,Caleb August27_y_0.00534605810575_x_-0.005077146381,1143.889256198347,1885.0842975206613,9.81814738292011e-05,5.9577565426997245e-05,1.5693590341891035e-06,1.339099416414851e-06,1.641167534722222e-12,1.4496647084163988e-06,57
325.4683406113537,1506.0262008733625,35.20001242258087,33.2371032187204,916.0,111.7401153701776,0.9219069878299371,31,1.0590577701956554,0.9107945916052043,Caleb August27_y_0.00534605810575_x_-0.005077146381,325.4683406113537,1506.0262008733625,7.843886462882096e-05,1.6951476073508006e-05,1.8333339803427533e-06,1.7310991259750206e-06,2.4848090277777775e-12,1.7814833288559413e-06,58
201.39525691699606,1031.1818181818182,18.583046012760555,17.41125234449788,253.0,57.21320343559643,0.9712652593434049,34,1.067300941085549,0.9721808767371128,Caleb August27_y_0.00534605810575_x_-0.005077146381,201.39525691699606,1031.1818181818182,5.370738636363636e-05,1.048933629776021e-05,9.678669798312788e-07,9.068360596092644e-07,6.86306423611111e-13,9.368546729435234e-07,59
552.1807228915662,1699.6208835341365,42.063806364113084,37.72532701796404,1245.0,129.9827560572969,0.9259930627261707,3,1.1150017690789837,0.7868972240608344,Caleb August27_y_0.00534605810575_x_-0.005177146381,552.1807228915662,1699.6208835341365,8.852192101740293e-05,2.875941265060241e-05,2.1908232481308894e-06,1.9648607821856267e-06,3.377278645833333e-12,2.074768102934136e-06,60
